# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
27013.9000 A1854 2000000 1 372.9000 Avenue_14 Avenue_20 293 N Avenue_14->Avenue_20
27014.2000 A1876 2000000 1 51.2000 Street_1 Station1_0 299 N Street_1->Station1_0
27015.7000 A1875 2000000 1 66.7000 Street_1 Station1_0 298 N Street_1->Station1_0
27035.6000 A1874 2000000 1 103.6000 Avenue_15 Avenue_16 298 N Avenue_15->Avenue_16
27039.5000 A1879 2000000 2 37.5000 Street_9 Street_10 299 N Street_9->Street_8->Street_10
27039.8000 A1880 2000000 1 24.8000 Avenue_11 Avenue_20 299 N Avenue_11->Avenue_20
27076.1000 A1877 2000000 3 100.1000 Avenue_16 Avenue_19 298 N Avenue_16->Avenue_11->Avenue_18->Avenue_19
27200.1000 A1856 2000000 2 531.1000 Avenue_15 Street_4 291 N Avenue_15->Avenue_13->Street_4
27201.6000 A1878 2000000 1 212.6000 Street_4 Avenue_13 296 N Street_4->Avenue_13
27211.9000 A1873 2000000 3 298.9000 Street_10 Avenue_13 295 N Street_10->Street_2->Street_1->Avenue_13
27243.8000 A1887 2000000 1 135.8000 Street_7 Avenue_19 297 N Street_7->Avenue_19
27246.0000 A1881 2000000 1 215.0000 Street_10 Street_6 296 N Street_10->Street_6
27307.9000 A1899 2000000 1 20.9000 Street_4 Street_8 299 N Street_4->Street_8
27309.4000 A1866 2000000 1 489.4000 Street_8 Street_4 291 N Street_8->Street_4
27344.2000 A1868 2000000 2 498.2000 Street_4 Street_10 291 N Street_4->Avenue_13->Street_10
27383.2000 A1898 2000000 1 114.2000 Avenue_14 Street_9 298 N Avenue_14->Street_9
27388.4000 A1896 2000000 1 148.4000 Avenue_18 Street_3 297 N Avenue_18->Street_3
27413.6000 A1850 2000000 1 834.6000 Station1_0 Street_10 286 N Station1_0->Street_10
27414.4000 A1889 2000000 1 276.4000 Street_6 Street_2 295 N Street_6->Street_2
27416.3000 A1902 2000000 1 82.3000 Street_1 Avenue_11 298 N Street_1->Avenue_11
27441.8000 A1867 2000000 3 605.8000 Street_4 Avenue_16 289 N Street_4->Avenue_11->Avenue_19->Avenue_16
27453.8000 A1897 2000000 2 198.8000 Avenue_12 Street_2 296 N Avenue_12->Avenue_11->Street_2
27506.4000 A1871 2000000 3 620.4000 Street_7 Avenue_17 289 N Street_7->Street_8->Avenue_13->Avenue_17
27544.1000 A1911 2000000 2 78.1000 Avenue_16 Avenue_12 298 N Avenue_16->Avenue_20->Avenue_12
27548.5000 A1860 2000000 2 816.5000 Station1_0 Street_9 286 N Station1_0->Street_10->Street_9
27569.9000 A1895 2000000 3 341.9000 Avenue_17 Avenue_12 294 N Avenue_17->Avenue_20->Avenue_19->Avenue_12
27584.9000 A1903 2000000 2 239.9000 Avenue_14 Street_2 296 N Avenue_14->Street_9->Street_2
27627.8000 A1917 2000000 1 76.8000 Street_3 Street_7 298 N Street_3->Street_7
27639.3000 A1890 2000000 2 488.3000 Street_1 Station1_0 291 N Street_1->Street_8->Station1_0
27644.1000 A1913 2000000 1 147.1000 Street_10 Street_3 297 N Street_10->Street_3
27685.2000 A1915 2000000 1 166.2000 Street_7 Street_8 297 N Street_7->Street_8
27687.0000 A1908 2000000 1 277.0000 Street_3 Street_4 295 N Street_3->Street_4
27851.0000 A1904 2000000 4 489.0000 Avenue_20 Street_1 291 N Avenue_20->Avenue_16->Avenue_13->Avenue_15->Street_1
27890.4000 A1931 2000000 2 142.4000 Street_10 Street_1 297 N Street_10->Street_7->Street_1
27893.0000 A1888 2000000 6 766.0000 Avenue_12 Street_5 287 N Avenue_12->Avenue_20->Avenue_16->Avenue_13->Avenue_15->Avenue_19->Street_5
27936.6000 A1935 2000000 2 129.6000 Street_6 Avenue_15 297 N Street_6->Street_10->Avenue_15
27946.4000 A1906 2000000 4 562.4000 Avenue_19 Street_2 290 N Avenue_19->Avenue_16->Avenue_13->Avenue_15->Street_2
27988.9000 A1939 2000000 1 118.9000 Street_4 Avenue_14 298 N Street_4->Avenue_14
27992.2000 A1945 2000000 1 40.2000 Street_8 Street_7 299 N Street_8->Street_7
28026.5000 A1922 2000000 2 412.5000 Avenue_20 Street_3 293 N Avenue_20->Street_5->Street_3
28083.2000 A1934 2000000 1 289.2000 Avenue_11 Avenue_15 295 N Avenue_11->Avenue_15
28119.3000 A1883 2000000 6 1064.3000 Avenue_17 Avenue_18 282 N Avenue_17->Avenue_20->Avenue_19->Avenue_11->Avenue_13->Avenue_12->Avenue_18
28149.3000 A1884 2000000 4 1084.3000 Street_5 Avenue_19 281 N Street_5->Avenue_13->Street_4->Avenue_14->Avenue_19
28189.6000 A1942 2000000 1 277.6000 Avenue_16 Avenue_11 295 N Avenue_16->Avenue_11
28227.7000 A1925 2000000 3 573.7000 Street_8 Avenue_15 290 N Street_8->Street_3->Avenue_13->Avenue_15
28241.8000 A1964 2000000 1 5.8000 Street_2 Avenue_13 299 N Street_2->Avenue_13
28250.6000 A1950 2000000 1 223.6000 Street_2 Avenue_15 296 N Street_2->Avenue_15
28272.6000 A1966 2000000 1 1.6000 Avenue_18 Avenue_20 299 N Avenue_18->Avenue_20
28274.0000 A1844 2000000 6 1772.0000 Station1_0 Avenue_15 270 N Station1_0->Street_10->Street_5->Street_8->Street_4->Street_10->Avenue_15
28298.6000 A1943 2000000 2 375.6000 Avenue_17 Street_8 293 N Avenue_17->Street_4->Street_8
28375.7000 A1955 2000000 2 274.7000 Street_10 Street_7 295 N Street_10->Street_9->Street_7
28387.8000 A1965 2000000 2 135.8000 Street_2 Street_10 297 N Street_2->Street_5->Street_10
28394.0000 A1970 2000000 1 64.0000 Street_2 Street_6 298 N Street_2->Street_6
28402.5000 A1946 2000000 1 435.5000 Avenue_11 Avenue_14 292 N Avenue_11->Avenue_14
28404.0000 A1909 2000000 2 975.0000 Avenue_17 Avenue_19 283 N Avenue_17->Avenue_11->Avenue_19
28405.5000 A1963 2000000 1 180.5000 Avenue_11 Avenue_19 296 N Avenue_11->Avenue_19
28425.8000 A1951 2000000 2 383.8000 Avenue_15 Avenue_13 293 N Avenue_15->Avenue_11->Avenue_13
28470.9000 A1949 2000000 3 457.9000 Avenue_17 Avenue_16 292 N Avenue_17->Street_10->Street_9->Avenue_16
28480.8000 A1924 2000000 4 839.8000 Avenue_12 Street_2 286 N Avenue_12->Avenue_16->Avenue_18->Avenue_20->Street_2
28522.4000 A1928 2000000 5 822.4000 Avenue_12 Street_8 286 N Avenue_12->Avenue_16->Avenue_18->Avenue_20->Street_2->Street_8
28569.1000 A1976 2000000 1 144.1000 Street_6 Street_1 297 N Street_6->Street_1
28570.6000 A1980 2000000 1 92.6000 Avenue_12 Avenue_20 298 N Avenue_12->Avenue_20
28572.1000 A1930 2000000 3 842.1000 Avenue_17 Avenue_20 285 N Avenue_17->Avenue_11->Avenue_12->Avenue_20
28575.1000 A1936 2000000 1 754.1000 Street_3 Avenue_12 287 N Street_3->Avenue_12
28678.8000 A1984 2000000 1 132.8000 Street_2 Street_7 297 N Street_2->Street_7
28691.4000 A1957 2000000 4 565.4000 Avenue_12 Street_1 290 N Avenue_12->Avenue_18->Avenue_20->Street_2->Street_1
28705.0000 A1947 2000000 3 720.0000 Avenue_13 Avenue_11 288 N Avenue_13->Street_7->Avenue_15->Avenue_11
28706.5000 A1981 2000000 1 209.5000 Avenue_11 Avenue_15 296 N Avenue_11->Avenue_15
28792.0000 A1918 2000000 4 1229.0000 Street_10 Avenue_16 279 N Street_10->Street_2->Avenue_15->Avenue_11->Avenue_16
28809.6000 A1968 2000000 1 508.6000 Street_2 Avenue_14 291 N Street_2->Avenue_14
28811.1000 A1994 2000000 1 130.1000 Street_2 Avenue_14 297 N Street_2->Avenue_14
28856.4000 A1979 2000000 1 395.4000 Street_1 Street_8 293 N Street_1->Street_8
28859.1000 A1941 2000000 5 961.1000 Avenue_17 Avenue_14 283 N Avenue_17->Street_10->Street_9->Street_4->Street_6->Avenue_14
28871.4000 A1988 2000000 3 273.4000 Avenue_13 Street_3 295 N Avenue_13->Avenue_14->Avenue_13->Street_3
28875.4000 A1990 2000000 1 251.4000 Street_8 Street_4 295 N Street_8->Street_4
28893.6000 A1969 2000000 1 579.6000 Avenue_16 Avenue_17 290 N Avenue_16->Avenue_17
28961.0000 A2005 2000000 1 125.0000 Street_9 Street_10 297 N Street_9->Street_10
28994.0000 A1972 2000000 2 633.0000 Avenue_20 Street_6 289 N Avenue_20->Avenue_13->Street_6
29001.8000 A2014 2000000 1 33.8000 Street_2 Street_8 299 N Street_2->Street_8
29094.3000 A2015 2000000 2 109.3000 Avenue_20 Avenue_15 298 N Avenue_20->Avenue_13->Avenue_15
29095.3000 A2022 2000000 1 16.3000 Avenue_18 Avenue_20 299 N Avenue_18->Avenue_20
29149.6000 A1999 2000000 3 400.6000 Avenue_20 Street_5 293 N Avenue_20->Avenue_13->Street_6->Street_5
29160.0000 A2008 2000000 3 284.0000 Avenue_20 Street_8 295 N Avenue_20->Avenue_13->Street_6->Street_8
29165.2000 A1975 2000000 4 757.2000 Street_5 Avenue_12 287 N Street_5->Street_10->Street_7->Street_9->Avenue_12
29170.6000 A2018 2000000 1 148.6000 Street_5 Street_8 297 N Street_5->Street_8
29196.2000 A2012 2000000 1 254.2000 Street_5 Street_9 295 N Street_5->Street_9
29251.2000 A1961 2000000 5 1063.2000 Street_3 Avenue_16 282 N Street_3->Street_9->Street_5->Street_8->Street_7->Avenue_16
29252.7000 A1997 2000000 3 535.7000 Avenue_17 Street_7 291 N Avenue_17->Avenue_11->Avenue_16->Street_7
29254.2000 A1998 2000000 4 522.2000 Street_2 Avenue_16 291 N Street_2->Avenue_14->Avenue_12->Avenue_13->Avenue_16
29260.3000 A2006 2000000 1 408.3000 Avenue_11 Avenue_18 293 N Avenue_11->Avenue_18
29301.0000 A2031 2000000 1 84.0000 Street_7 Street_5 298 N Street_7->Street_5
29310.9000 A1992 2000000 2 653.9000 Street_8 Avenue_16 289 N Street_8->Street_3->Avenue_16
29329.9000 A2037 2000000 1 26.9000 Street_2 Street_6 299 N Street_2->Street_6
29373.2000 A2013 2000000 1 420.2000 Street_7 Station1_0 292 N Street_7->Station1_0
29470.6000 A2040 2000000 1 115.6000 Avenue_12 Avenue_14 298 N Avenue_12->Avenue_14
29471.0000 A2024 2000000 1 359.0000 Avenue_16 Street_6 294 N Avenue_16->Street_6
29473.1000 A2009 2000000 3 579.1000 Avenue_20 Street_1 290 N Avenue_20->Avenue_12->Avenue_13->Street_1
29474.4000 A2033 2000000 1 232.4000 Street_2 Street_5 296 N Street_2->Street_5
29490.6000 A1985 2000000 3 933.6000 Street_8 Avenue_19 284 N Street_8->Street_2->Street_6->Avenue_19
29507.7000 A2042 2000000 1 120.7000 Avenue_14 Avenue_17 297 N Avenue_14->Avenue_17
29509.2000 A1987 2000000 6 929.2000 Street_6 Avenue_17 284 N Street_6->Street_5->Street_7->Avenue_14->Avenue_12->Avenue_14->Avenue_17
29511.2000 A2050 2000000 1 6.2000 Street_2 Street_9 299 N Street_2->Street_9
29512.7000 A2032 2000000 1 284.7000 Street_9 Street_2 295 N Street_9->Street_2
29533.4000 A2023 2000000 2 439.4000 Street_8 Avenue_20 292 N Street_8->Street_7->Avenue_20
29548.7000 A1948 2000000 5 1550.7000 Street_8 Avenue_19 274 N Street_8->Street_1->Street_10->Street_7->Street_9->Avenue_19
29554.1000 A1944 2000000 4 1618.1000 Street_6 Avenue_19 273 N Street_6->Street_3->Station1_0->Street_10->Avenue_19
29690.6000 A2011 2000000 3 762.6000 Street_5 Avenue_19 287 N Street_5->Street_1->Street_3->Avenue_19
29694.7000 A2038 2000000 3 373.7000 Street_6 Avenue_20 293 N Street_6->Avenue_19->Avenue_13->Avenue_20
29696.2000 A2027 2000000 2 538.2000 Street_7 Avenue_15 291 N Street_7->Avenue_13->Avenue_15
29746.0000 A2036 2000000 2 454.0000 Avenue_17 Street_6 292 N Avenue_17->Avenue_15->Street_6
29747.5000 A2000 2000000 3 985.5000 Street_9 Avenue_15 283 N Street_9->Avenue_16->Street_6->Avenue_15
29810.3000 A2053 2000000 3 264.3000 Street_2 Street_10 295 N Street_2->Street_1->Street_3->Street_10
29811.8000 A2063 2000000 1 120.8000 Street_10 Street_3 297 N Street_10->Street_3
29833.5000 A2041 2000000 2 463.5000 Avenue_12 Avenue_16 292 N Avenue_12->Avenue_14->Avenue_16
29870.7000 A1978 2000000 6 1419.7000 Street_1 Avenue_11 276 N Street_1->Street_4->Street_9->Street_7->Avenue_19->Avenue_13->Avenue_11
29872.2000 A2030 2000000 2 672.2000 Street_7 Avenue_11 288 N Street_7->Avenue_13->Avenue_11
29961.6000 A2072 2000000 1 144.6000 Street_7 Street_9 297 N Street_7->Street_9
29963.0000 A2039 2000000 2 624.0000 Street_2 Avenue_19 289 N Street_2->Street_8->Avenue_19
29964.5000 A2064 2000000 2 254.5000 Street_5 Street_8 295 N Street_5->Avenue_19->Street_8
29972.4000 A2046 2000000 1 533.4000 Street_8 Avenue_20 291 N Street_8->Avenue_20
29985.0000 A2049 2000000 1 495.0000 Street_8 Street_10 291 N Street_8->Street_10
30012.7000 A2069 2000000 3 228.7000 Avenue_13 Avenue_16 296 N Avenue_13->Avenue_11->Avenue_17->Avenue_16
30070.3000 A2068 2000000 1 304.3000 Avenue_16 Avenue_11 294 N Avenue_16->Avenue_11
30071.8000 A2007 2000000 4 1208.8000 Street_8 Avenue_11 279 N Street_8->Street_1->Avenue_20->Avenue_16->Avenue_11
30109.1000 A2081 2000000 2 172.1000 Avenue_11 Street_9 297 N Avenue_11->Avenue_17->Street_9
30139.9000 A2074 2000000 1 292.9000 Street_7 Avenue_17 295 N Street_7->Avenue_17
30186.0000 A2084 2000000 2 202.0000 Street_1 Street_2 296 N Street_1->Avenue_19->Street_2
30231.7000 A2056 2000000 2 645.7000 Street_7 Avenue_18 289 N Street_7->Avenue_19->Avenue_18
30233.2000 A2075 2000000 3 375.2000 Avenue_16 Avenue_19 293 N Avenue_16->Avenue_11->Avenue_18->Avenue_19
30279.0000 A2047 2000000 2 821.0000 Street_5 Avenue_18 286 N Street_5->Street_10->Avenue_18
30280.5000 A2082 2000000 3 324.5000 Avenue_16 Street_10 294 N Avenue_16->Avenue_11->Avenue_18->Street_10
30282.0000 A2088 2000000 3 244.0000 Avenue_16 Street_10 295 N Avenue_16->Avenue_11->Avenue_18->Street_10
30318.2000 A2102 2000000 1 68.2000 Avenue_20 Avenue_18 298 N Avenue_20->Avenue_18
30332.8000 A2092 2000000 2 235.8000 Street_5 Street_8 296 N Street_5->Street_9->Street_8
30355.3000 A2086 2000000 2 338.3000 Avenue_17 Street_4 294 N Avenue_17->Street_9->Street_4
30381.7000 A2058 2000000 5 768.7000 Avenue_15 Avenue_14 287 N Avenue_15->Avenue_16->Avenue_11->Avenue_18->Avenue_11->Avenue_14
30384.8000 A2085 2000000 2 385.8000 Street_4 Street_10 293 N Street_4->Street_3->Street_10
30386.3000 A2104 2000000 1 104.3000 Street_10 Street_3 298 N Street_10->Street_3
30415.1000 A2105 2000000 2 117.1000 Avenue_11 Avenue_19 298 N Avenue_11->Avenue_12->Avenue_19
30442.1000 A1959 2000000 8 2289.1000 Street_6 Avenue_12 261 N Street_6->Street_5->Street_8->Street_3->Street_10->Avenue_20->Street_9->Avenue_20->Avenue_12
30459.9000 A2070 2000000 4 665.9000 Avenue_13 Avenue_19 288 N Avenue_13->Avenue_11->Avenue_17->Avenue_20->Avenue_19
30464.7000 A2109 2000000 2 101.7000 Street_6 Avenue_17 298 N Street_6->Street_4->Avenue_17
30466.2000 A2099 2000000 1 262.2000 Street_7 Street_9 295 N Street_7->Street_9
30514.9000 A2091 2000000 1 432.9000 Avenue_15 Street_6 292 N Avenue_15->Street_6
30552.7000 A2110 2000000 2 171.7000 Street_1 Street_8 297 N Street_1->Street_2->Street_8
30592.8000 A2103 2000000 2 327.8000 Avenue_18 Street_9 294 N Avenue_18->Street_5->Street_9
30668.0000 A2111 2000000 1 271.0000 Street_4 Avenue_15 295 N Street_4->Avenue_15
30669.5000 A2122 2000000 1 100.5000 Street_4 Avenue_15 298 N Street_4->Avenue_15
30730.3000 A2106 2000000 2 416.3000 Avenue_17 Street_9 293 N Avenue_17->Street_1->Street_9
30737.1000 A2114 2000000 1 293.1000 Street_2 Street_9 295 N Street_2->Street_9
30842.1000 A2137 2000000 2 67.1000 Avenue_12 Avenue_11 298 N Avenue_12->Avenue_20->Avenue_11
30880.7000 A2062 2000000 4 1200.7000 Street_8 Avenue_13 279 N Street_8->Avenue_20->Avenue_12->Avenue_20->Avenue_13
30886.5000 A2071 2000000 4 1081.5000 Avenue_15 Street_1 281 N Avenue_15->Avenue_12->Avenue_16->Street_5->Street_1
30888.2000 A2065 2000000 2 1166.2000 Avenue_15 Avenue_17 280 N Avenue_15->Street_6->Avenue_17
30897.2000 A2108 2000000 4 549.2000 Street_10 Street_6 290 N Street_10->Street_9->Street_5->Street_1->Street_6
30919.9000 A2121 2000000 2 363.9000 Street_6 Street_10 293 N Street_6->Avenue_17->Street_10
30931.2000 A2131 2000000 2 238.2000 Street_8 Street_6 296 N Street_8->Street_2->Street_6
30955.1000 A2120 2000000 2 418.1000 Station1_0 Street_8 293 N Station1_0->Street_4->Street_8
30981.4000 A2127 2000000 1 339.4000 Avenue_12 Avenue_19 294 N Avenue_12->Avenue_19
30985.6000 A2126 2000000 1 356.6000 Street_6 Street_8 294 N Street_6->Street_8
31001.4000 A2139 2000000 2 197.4000 Street_6 Street_5 296 N Street_6->Street_3->Street_5
31010.0000 A2117 2000000 3 520.0000 Avenue_12 Street_1 291 N Avenue_12->Avenue_14->Avenue_20->Street_1
31070.6000 A2149 2000000 1 140.6000 Avenue_11 Avenue_12 297 N Avenue_11->Avenue_12
31085.0000 A2148 2000000 1 171.0000 Avenue_16 Avenue_13 297 N Avenue_16->Avenue_13
31108.1000 A2157 2000000 1 54.1000 Avenue_16 Avenue_15 299 N Avenue_16->Avenue_15
31109.6000 A2119 2000000 1 587.6000 Avenue_16 Avenue_15 290 N Avenue_16->Avenue_15
31118.1000 A2130 2000000 2 435.1000 Avenue_16 Avenue_17 292 N Avenue_16->Street_5->Avenue_17
31125.1000 A2055 2000000 2 1550.1000 Avenue_15 Street_10 274 N Avenue_15->Street_6->Street_10
31152.3000 A2164 2000000 1 2.3000 Street_7 Street_6 299 N Street_7->Street_6
31172.2000 A2161 2000000 1 63.2000 Avenue_16 Avenue_14 298 N Avenue_16->Avenue_14
31204.0000 A2145 2000000 1 331.0000 Street_5 Street_9 294 N Street_5->Street_9
31215.7000 A2112 2000000 4 800.7000 Street_1 Street_9 286 N Street_1->Avenue_18->Street_7->Street_6->Street_9
31339.7000 A2150 2000000 3 390.7000 Avenue_17 Street_4 293 N Avenue_17->Street_2->Street_6->Street_4
31361.6000 A2029 2000000 3 2174.6000 Station1_0 Street_2 263 N Station1_0->Street_4->Street_7->Street_2
31364.4000 A2175 2000000 1 55.4000 Street_5 Street_3 299 N Street_5->Street_3
31373.3000 A2096 2000000 7 1220.3000 Street_7 Avenue_13 279 N Street_7->Avenue_19->Street_2->Street_8->Avenue_17->Avenue_15->Avenue_19->Avenue_13
31382.0000 A2179 2000000 1 13.0000 Street_5 Street_10 299 N Street_5->Street_10
31424.6000 A2174 2000000 1 126.6000 Avenue_13 Avenue_12 297 N Avenue_13->Avenue_12
31430.7000 A2101 2000000 6 1194.7000 Street_6 Avenue_20 280 N Street_6->Street_4->Avenue_17->Street_8->Street_3->Avenue_17->Avenue_20
31433.5000 A2181 2000000 1 32.5000 Street_10 Street_3 299 N Street_10->Street_3
31442.2000 A2176 2000000 2 121.2000 Avenue_14 Avenue_11 297 N Avenue_14->Avenue_15->Avenue_11
31489.0000 A2090 2000000 5 1420.0000 Street_1 Avenue_16 276 N Street_1->Street_8->Street_2->Avenue_17->Street_9->Avenue_16
31490.5000 A2124 2000000 3 896.5000 Street_7 Avenue_16 285 N Street_7->Street_5->Street_9->Avenue_16
31532.6000 A2180 2000000 1 149.6000 Street_9 Street_8 297 N Street_9->Street_8
31604.5000 A2138 2000000 2 813.5000 Street_1 Avenue_11 286 N Street_1->Street_4->Avenue_11
31645.2000 A2192 2000000 1 88.2000 Street_5 Street_10 298 N Street_5->Street_10
31659.6000 A2125 2000000 3 1047.6000 Avenue_16 Avenue_18 282 N Avenue_16->Street_3->Avenue_16->Avenue_18
31672.2000 A2141 2000000 3 842.2000 Street_2 Avenue_13 285 N Street_2->Avenue_17->Avenue_20->Avenue_13
31673.7000 A2167 2000000 2 476.7000 Avenue_14 Avenue_20 292 N Avenue_14->Avenue_13->Avenue_20
31674.5000 A2162 2000000 3 554.5000 Street_2 Avenue_17 290 N Street_2->Street_3->Avenue_11->Avenue_17
31675.2000 A2173 2000000 3 388.2000 Avenue_13 Avenue_20 293 N Avenue_13->Avenue_19->Avenue_13->Avenue_20
31704.8000 A2190 2000000 1 174.8000 Avenue_12 Avenue_13 297 N Avenue_12->Avenue_13
31716.7000 A2118 2000000 2 1211.7000 Avenue_13 Avenue_17 279 N Avenue_13->Avenue_18->Avenue_17
31718.2000 A2169 2000000 2 495.2000 Avenue_20 Avenue_18 291 N Avenue_20->Avenue_17->Avenue_18
31772.5000 A2158 2000000 2 699.5000 Avenue_18 Avenue_15 288 N Avenue_18->Avenue_12->Avenue_15
31775.0000 A2191 2000000 2 233.0000 Street_3 Street_7 296 N Street_3->Street_1->Street_7
31776.5000 A2199 2000000 1 116.5000 Street_7 Street_1 298 N Street_7->Street_1
31788.2000 A2187 2000000 2 294.2000 Avenue_11 Avenue_20 295 N Avenue_11->Avenue_16->Avenue_20
31789.7000 A2076 2000000 5 1919.7000 Street_3 Avenue_16 268 N Street_3->Street_8->Street_2->Avenue_17->Avenue_20->Avenue_16
31844.8000 A2185 2000000 1 380.8000 Street_7 Street_3 293 N Street_7->Street_3
31861.2000 A2166 2000000 5 683.2000 Street_6 Avenue_18 288 N Street_6->Street_3->Street_5->Street_8->Street_9->Avenue_18
31862.5000 A2212 2000000 1 21.5000 Street_2 Street_3 299 N Street_2->Street_3
31868.3000 A2144 2000000 5 1005.3000 Street_2 Avenue_14 283 N Street_2->Avenue_17->Avenue_20->Avenue_17->Avenue_18->Avenue_14
31906.0000 A2195 2000000 1 309.0000 Street_7 Street_8 294 N Street_7->Street_8
31907.4000 A2202 2000000 1 200.4000 Street_4 Street_9 296 N Street_4->Street_9
31984.7000 A2183 2000000 2 553.7000 Street_7 Street_5 290 N Street_7->Street_2->Street_5
31986.0000 A2172 2000000 4 710.0000 Avenue_17 Street_1 288 N Avenue_17->Avenue_18->Street_2->Street_3->Street_1
31986.2000 A2198 2000000 2 345.2000 Street_7 Street_5 294 N Street_7->Street_2->Street_5
31996.7000 A2200 2000000 1 325.7000 Avenue_11 Avenue_15 294 N Avenue_11->Avenue_15
32068.5000 A2204 2000000 2 340.5000 Street_9 Avenue_14 294 N Street_9->Avenue_17->Avenue_14
32076.0000 A2219 2000000 2 115.0000 Avenue_17 Street_4 298 N Avenue_17->Street_6->Street_4
32086.7000 A2188 2000000 5 579.7000 Avenue_12 Street_3 290 N Avenue_12->Avenue_15->Avenue_13->Avenue_17->Street_6->Street_3
32091.0000 A2171 2000000 6 831.0000 Street_9 Avenue_13 286 N Street_9->Street_7->Street_2->Street_8->Street_9->Street_4->Avenue_13
32183.6000 A2226 2000000 1 115.6000 Street_4 Street_7 298 N Street_4->Street_7
32189.4000 A2220 2000000 1 211.4000 Street_5 Street_9 296 N Street_5->Street_9
32190.9000 A2229 2000000 1 83.9000 Street_5 Street_9 298 N Street_5->Street_9
32199.9000 A2215 2000000 4 311.9000 Street_8 Street_5 294 N Street_8->Street_9->Street_4->Street_3->Street_5
32206.2000 A2194 2000000 1 620.2000 Street_7 Avenue_11 289 N Street_7->Avenue_11
32236.3000 A2231 2000000 2 103.3000 Street_4 Street_6 298 N Street_4->Street_1->Street_6
32311.7000 A2238 2000000 1 83.7000 Avenue_12 Avenue_19 298 N Avenue_12->Avenue_19
32415.1000 A2240 2000000 1 158.1000 Street_1 Street_6 297 N Street_1->Street_6
32418.0000 A2245 2000000 1 83.0000 Avenue_14 Street_5 298 N Avenue_14->Street_5
32419.5000 A2235 2000000 1 235.5000 Avenue_14 Street_5 296 N Avenue_14->Street_5
32421.7000 A2242 2000000 2 130.7000 Avenue_20 Avenue_12 297 N Avenue_20->Avenue_16->Avenue_12
32483.9000 A2234 2000000 1 311.9000 Street_7 Avenue_12 294 N Street_7->Avenue_12
32485.4000 A2177 2000000 6 1147.4000 Street_7 Avenue_12 280 N Street_7->Street_2->Street_8->Street_9->Street_8->Street_7->Avenue_12
